fm_id,name,website,facebook,twitter,youtube,other_media,street,city,county,state,zip,season_1_date,season_1_time,season_2_date,season_2_time,season_3_date,season_3_time,season_4_date,season_4_time,longitude,latitude,latlng,location,credit,wic,wic_cash,sfmnp,snap,organic,baked_goods,cheese,crafts,flowers,eggs,seafood,herbs,vegetables,honey,jams,maple,meat,nursery,nuts,plants,poultry,prepared,soap,trees,wine,coffee,beans,fruits,grains,juices,mushrooms,pet_food,tofu,wild_harvested,date_updated
1002041,Troutdale Farmers and Artists Market,http://www.windancemarkets.com,,,,,551 E.Columbia River Highway,Troutdale,Multnomah,OR,97060,04/05/2014 to 10/25/2014,Sat: 10:00 AM-3:00 PM;,,,,,,,-122.385279,45.540557,POINT(45.540557 -122.385279),Local government building grounds,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/4/14 22:30
1009397,Troutman Depot Farmer's Market ,http://www.townoftroutman.org/,,,,,137 South Main Street,Troutman,,NC,28166,,,,,,,,,-80.8873,35.7012,POINT(35.7012 -80.8873),,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1003747,Troutville Farmers' Market in the Park,http://www.townoftroutville.com,,,,,5340 Lee Highway,Troutville,Botetourt,VA,24175,,,,,,,,,-79.87611,37.41689,POINT(37.41689 -79.87611),Other,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/15/12 9:01
1002997,Troy Community Market,http://www.troyhorizons.org,,,,,418 s main,Troy,Latah,ID,83871,,,,,,,,,-116.769,46.7357,POINT(46.7357 -116.769),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,May  6 2010  5:45PM
1006170,Troy Waterfront Farmers Market - Summer,http://www.troymarket.org,www.facebook.com/TroyWaterfrontFarmersMarket,,,Instagram: @troymarket,,Troy,Rensselaer,NY,12180,05/07/2016 to 10/29/2016,Sat: 9:00 AM-2:00 PM;,,,,,,,-73.690884,42.733014,POINT(42.733014 -73.690884),,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,7/15/16 13:45
1004946,Troy Waterfront Farmers Market - Winter,http://www.troymarket.org,www.facebook.com/TroyWaterfrontFarmersMarket,,,Instagram: @troymarket,43rd St,Troy,Rensselaer,NY,12180,11/05/2016 to 04/29/2017,Sat: 9:00 AM-2:00 PM;,,,,,,,-73.675321,42.735812,POINT(42.735812 -73.675321),,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,7/15/16 13:47
1000738,Truckee CFM,http://www.foothillfarmersmarket.com,,,,,Highway 267 at Estates Drive,Truckee,Nevada,CA,95604,,,,,,,,,-120.19,39.3533,POINT(39.3533 -120.19),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1000742,Truckee Thursday CFM,,,,,,Donner Pass Road,Truckee,Nevada,CA,,,,,,,,,,-120.185,39.3277,POINT(39.3277 -120.185),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1002324,True Value Patterson FM,,,,,,1040 W. Las Palmas,Patterson,Stanislaus,CA,,,,,,,,,,-121.11,37.4806,POINT(37.4806 -121.11),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1002618,Trumansburg Farmers Market,http://www.tburgfarmersmarket.com/,https://www.facebook.com/pages/Trumansburg-Farmers-Market/143441459077567?ref=hl,,,,"Corner of Route 96 and Route 227, aka Main St. and Hector St.",Trumansburg,Tompkins,NY,14886,05/11/2016 to 10/26/2016,Wed: 4:00 PM-7:00 PM;,,,,,,,-76.666375,42.542072,POINT(42.542072 -76.666375),,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,7/5/16 16:54
1007448,Trumbull Farmers Market,,,,,,"Long Hill Green, Main Street",Trumbull,Fairfield,CT,6611,,,,,,,,,-73.2099,41.2525,POINT(41.2525 -73.2099),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1012516,Truro Educational Farmers' Market,http://www.sustainablecape.org,https://www.facebook.com/sustainablecape/,,,,,Truro,Barnstable,MA,2666,06/13/2016 to 08/29/2016,Mon: 8:00 AM-12:00 PM;,,,,,,,-70.0490107,41.99477,POINT(41.99477 -70.0490107),,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,7/13/16 9:46
1006885,Trussville Fresh  Market,,,,,,North Mall in Trussville,Trussville,Jefferson,AL,35173,,,,,,,,,-86.6077,33.6297,POINT(33.6297 -86.6077),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 20 2010  7:28AM
1002443,Trussville Springs Farmers Market,,,,,,200 Spring St,Trussville,Jefferson,AL,35173,,,,,,,,,-86.5708,33.6024,POINT(33.6024 -86.5708),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 20 2010  7:49AM
1009678,Tryon Tailgate Market,http://www.polkcountyfarms.org/farmers-markets,https://www.facebook.com/polkcountyfarms,,,https://twitter.com/polkcountyfarms,83 Palmer St,"Tryon, NC",Polk,NC,28782,05/01/2014 to 10/30/2014,Thu: 4:00 PM-6:00 PM;,,,,,,,-82.238629,35.209944,POINT(35.209944 -82.238629),Private business parking lot,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,3/27/14 15:17
1001439,TS Smith & Sons,http://www.tssmithandsons.com,,,,,8887 Redden Rd,Bridgeville,Sussex,DE,19933,April to December,Mon:8:00 AM - 5:00 PM;Tue:8:00 AM - 5:00 PM;Wed:8:00 AM - 5:00 PM;Thu:8:00 AM - 5:00 PM;Fri:8:00 AM - 5:00 PM;Sat:8:00 AM - 5:00 PM;sun:9:00 AM - 3:00 PM;,,,,,,,-75.596967,38.749866,POINT(38.749866 -75.596967),"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,N,N,N,N,-,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,5/20/12 9:51
1008037,TS Smith & Sons,http://www.tssmithandsons.com,,,,,Mulberry st,milton,Sussex,DE,,August to August,Wed:2:00 AM - 3:00 PM;,,,,,,,-75.3151488,38.7810247,POINT(38.7810247 -75.3151488),Local government building grounds,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/20/12 9:51
1006642,Tualatin Farmers Market,http://www.tualatinfarmersmarket.com,https://www.facebook.com/TualatinFarmersMarket,https://twitter.com/tualatinfarmers,,," 8325 SW Nyberg St, Tualatin, OR  97062",Tualatin,Washington,OR,97062,06/14/2013 to 09/06/2013,Fri: 4:00 PM-8:00 PM;,,,,,,,-122.760415,45.382168,POINT(45.382168 -122.760415),Other,Y,Y,N,Y,Y,-,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,6/12/13 12:26
1000014,Tubac Farmers Market,,,,,,"Tubac Plaza, Exit 34 - I-19",Tubac,Pima,AZ,85646,,,,,,,,,-111.055,31.6228,POINT(31.6228 -111.055),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1005006,Tucker Farmers Market,http://www.tuckerfarmersmarket.com,https://www.facebook.com/tuckerfarmersmarket,,,,2333 Main Street,Tucker,DeKalb,GA,30084,04/04/2013 to 12/19/2013,Thu: 4:00 PM-8:00 PM;,,,,,,,-84.214282,33.853283,POINT(33.853283 -84.214282),Private business parking lot,Y,Y,Y,Y,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/12/13 11:07
1000080,Tucker Square Greenmarket,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,,W 66 St. & Columbus,New York,New York,NY,10023,01/01/2013 to 12/31/2013,Thu: 8:00 AM-5:00 PM;Sat: 8:00 AM-5:00 PM;,,,,,,,-73.981573,40.773602,POINT(40.773602 -73.981573),Other,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/23/13 15:25
1002873,Tuckerton Farmers Market at the Seaport,http://www.tuckertonborough.com,,,,,140 E. Main Street,Tuckerton,Ocean,NJ,,,,,,,,,,-74.3382,39.6033,POINT(39.6033 -74.3382),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1009234,Tucumcari Farmers' Market,,https://www.facebook.com/pages/Tucumcari-Farmers-Market/253600261334263,,,,"Wailes Park, Tucumcari Blvd. & Date St.",Tucumcari,,NM,88401,,,,,,,,,-103.708,35.1718,POINT(35.1718 -103.708),,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1011022,Tuesday Delmar Farmers' Market (Capital District Farmers' Market Assoc.),,www.facebook.com/TuesdayDelmarFarmersMarket,,,,428 Kenwood Avenue,Delmar,Albany,NY,NY,05/05/2015 to 11/24/2015,Tue: 2:30 PM-6:00 PM;,,,,,,,-73.836047,42.622625,POINT(42.622625 -73.836047),,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,N,4/10/15 12:51
1004552,Tuesday Market in Lauraville,,https://www.facebook.com/Hamilton-Lauraville-Tuesday-Market-196879297027052/,,,,4500 Harford Road,Baltimore,Baltimore City,MD,21214,06/07/2016 to 09/27/2016,Tue: 4:00 PM-8:00 PM;,,,,,,,-76.572479,39.340417,POINT(39.340417 -76.572479),,Y,Y,Y,Y,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,N,6/16/16 9:52
1011590,Tuesday Morning Market at Steele Wines,http://www.lakecountyfarmersfinest.org,Tuesday Morning Market at Steele Wines,,,,,Finley,Lake,CA,,05/05/2015 to 10/27/2015,Tue: 8:30 AM-12:00 PM;,05/03/2016 to 10/25/2016,Tue: 8:30 AM-12:00 PM;,,,,,-122.875078,38.993068,POINT(38.993068 -122.875078),,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,7/29/15 22:29
1002896,Tularosa Farmers Market,,,,,,corner of bookout and central avenue,tularosa,Otero,NM,88352,June to October,Sat:7:30 AM - 10:30 PM;,,,,,,,-106.0109,33.07966,POINT(33.07966 -106.0109),,N,Y,N,Y,N,N,N,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/1/12 0:43
1009362,Tullahoma Locally Grown Market,http://www.tullahoma.locallygrown.net,,,,,201 NW Atlantic St.,Tullahoma,,TN,37388,,,,,,,,,-86.2108,35.3634,POINT(35.3634 -86.2108),,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1009826,Tullos Farmer's Fest,,https://www.facebook.com/groups/471258202966789/,,,,6537 Park Street,Tullos,La Salle,LA,71479,05/01/2014 to 08/28/2014,Mon: 5:00 PM-7:00 PM;Thu: 7:00 AM-11:00 AM;,,,,,,,-92.328323,31.820457,POINT(31.820457 -92.328323),Local government building grounds,N,N,N,Y,N,-,N,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/7/14 9:59
1007140,Tuma's Farmers Market,,,,,,"1 mile east of Hot Springs, SD on Hwy 18",Hot Springs,Fall River County,SD,,,,,,,,,,-96.576,45.2407,POINT(45.2407 -96.576),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011
1001509,Tumbleweed Farmers' & Crafters' Market,,https://www.facebook.com/pages/Tumbleweed-Farmers-Crafters-Market/248012928568687?ref=ts&fref=ts,,,,At Flowerree Memorial Park,Christmas Valley,Lake,OR,97641,06/07/2013 to 09/27/2013,Fri: 11:00 AM-5:00 PM;,,,,,,,-120.688492,43.238036,POINT(43.238036 -120.688492),Other,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,3/14/14 14:20
1003600,Tumwater Town Center Farmers Market,http://www.tumwaterfarmersmarket.org,https://www.facebook.com/pages/Tumwater-Town-Center-Farmers-Market/147342618615328,,,,Israel Rd & Capitol Blvd,Tumwater,Thurston,WA,98512,05/04/2016 to 09/28/2016,Wed: 10:00 AM-2:00 PM;,,,,,,,-122.907776,46.985164,POINT(46.985164 -122.907776),,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,Y,N,6/27/16 22:27
1005963,Tuolumne Memorial Park CFM,,,,,,Tuolumne City Memorial Park,Tuolumne,Tuolumne,CA,95379,,,,,,,,,-120.237,37.9604,POINT(37.9604 -120.237),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1003637,Tupelo Farmers Depot,http://www.tupelomainstreet.com,https://www.facebook.com/DowntownTupeloFarmersMarket,https://twitter.com/downtowntupelo,,,415 South Spring Street,Tupelo,Lee,MS,38801,05/01/2016 to 10/29/2016,Tue: 3:00 PM-6:00 PM;Thu: 6:00 AM-12:00 PM;Sat: 6:00 AM-12:00 PM;,,,,,,,-88.704055,34.253706,POINT(34.253706 -88.704055),,Y,N,N,N,N,-,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/28/16 9:12
1012240,Tupper Lake Farmers' Market,http://www.tupperlakefarmersmarket.com,https://www.facebook.com/TupperLakeFarmersMarket/,,,,"The Wild Center, 45 Museum Drive",Tupper Lake,Franklin,NY,12986,06/09/2016 to 09/22/2016,Thu: 10:00 AM-2:00 PM;,,,,,,,-74.439323,44.219995,POINT(44.219995 -74.439323),,Y,Y,N,Y,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,N,N,N,7/5/16 13:02
1011717,Turkey Ridge Organic Orchard- on farm Farm Market,,Turkey Ridge Organic Orchard,,,,50350 Turkey Ridge Rd,Gays Mills,Crawford,WI,54631,06/01/2016 to 07/17/2016,,09/01/2016 to 11/01/2016,,,,,,-90.873029,43.348895,POINT(43.348895 -90.873029),,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,10/21/15 13:26
1009249,Turlock Certified Farmers Market ,http://www.turlockmarket.org/,,,,,W Main St & S Broadway St,Turlock,,CA,95380,,,,,,,,,-120.848,37.4933,POINT(37.4933 -120.848),,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1002270,Turlock Gourmet CFM,http://www.turlockdowntown.org,,,,,Main & Golden State,Turlock,St. Anislaus,CA,95380,,,,,,,,,-120.846,37.4946,POINT(37.4946 -120.846),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1006486,Turtle Lake Farmer's Market,http://www.villageofturtlelake.com/farmers_market.htm,,,,,608 hwy 8,Turtle Lake,Barron,WI,54889,,,,,,,,,-92.153707,45.395105,POINT(45.395105 -92.153707),Private business parking lot,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,7/1/13 16:56
1000113,Tuscaloosa  County Truck Growers Association,http://www.tuscaloosafarmersmarket.com,,,,,4150 5th Street,Northport,Tuscaloosa,AL,35476,May to December,Tue:6:00 AM - 12:00 PM;Sat:6:00 AM - 12:00 PM;,April to April,Sat:6:00 AM - 12:00 PM;,,,,,-87.591044,33.219446,POINT(33.219446 -87.591044),Other,N,N,N,Y,N,-,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,4/27/12 18:26
1008842,Tuscaloosa Farmers' Market at the River Market at Manderson Landing,http://www.tuscaloosarivermarket.com,https://www.facebook.com/TuscaloosaFarmersMarket,https://twitter.com/TuscRiverMarket,,http://pinterest.com/rivermarket/boards/,1900 Jack Warner Parkway,Tuscaloosa,Tuscaloosa,AL,35401,01/01/2016 to 05/30/2016,Sat: 7:00 AM-12:00 PM;,05/31/2016 to 11/22/2016,Tue: 7:00 AM-12:00 PM;Sat: 7:00 AM-12:00 PM;,11/27/2016 to ,Sat: 7:00 AM-12:00 PM;,,,-87.562776,33.216511,POINT(33.216511 -87.562776),,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,6/27/16 13:58
1002365,Tuscarawas Valley Farmers  Market,http://www.tvffm.org,https://www.facebook.com/tuscfarmersmarket,,,,259 S. Tuscarawas Ave,Dover,Tuscarawas,OH,44622,06/05/2013 to 10/30/2013,Wed: 3:00 PM-7:00 PM;,,,,,,,-81.47244,40.51448,POINT(40.51448 -81.47244),Local government building grounds,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/10/13 18:03
1008091,Tustin Certified Farmers' Market,http://www.orange.cfbf.com,https://www.facebook.com/ocfarmbureaufarmersmarkets,,,,El Camino Real and 3rd Street,Tustin,Orange,CA,92780,01/01/2015 to 12/31/2015,Wed: 9:00 AM-1:00 PM;,,,,,,,-117.823466,33.743241,POINT(33.743241 -117.823466),,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,N,4/8/15 12:37
1006350,Tustumena Farmer's Market,,,,,,Mile 109 Sterling Hwy,Kasilof,Kenai Peninsula,AK,99610,June to September,Sat:12:00 PM - 3:00 PM;,,,,,,,-151.266203,60.306929,POINT(60.306929 -151.266203),Educational institution,N,N,N,N,N,-,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/16/12 15:56
1003645,Tuttle Farmers Market,,,,,,2nd Street and Hwy 37,Tuttle,Grady,OK,73089,,,,,,,,,-97.8147,35.2908,POINT(35.2908 -97.8147),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Jun  4 2010  9:51PM
1000670,Tuxedo Farmers' Market,http://www.tuxedofarmersmarket.com,https://www.facebook.com/groups/83763788078/,,,,240 Route 17,Tuxedo,Orange,NY,10987,06/18/2016 to 11/19/2016,Sat: 9:00 AM-2:00 PM;,,,,,,,-74.1844974,41.1944787,POINT(41.1944787 -74.1844974),,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/27/16 12:59
1007330,Twain Harte CFM,,,,,,Eproson Park,Twain Harte,TUOLUMNE,CA,95383,,,,,,,,,-120.232,38.0384,POINT(38.0384 -120.232),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1001563,Twilight Farmers' Market at the Citadelle,http://www.arizonafarmersmarkets.com,https://www.facebook.com/pages/Twilight-Farmers-Market-of-Glendale-AZ/227136770667412,https://twitter.com/AZfarmersmarket,,,"19420 N. 59th Ave.,(59th Ave. and Utopia, Arrowhead Ranch)",Glendale,Maricopa,AZ,85308,1/9/13,Wed: 4:00 PM-7:00 PM;,07/03/2013 to 09/25/2013,Wed: 5:00 PM-8:00 PM;,10/02/2013 to 12/18/2013,Wed: 4:00 PM-7:00 PM;,,,-112.187018,33.661496,POINT(33.661496 -112.187018),Private business parking lot,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/25/13 15:02
1012573,Twin Bridges Farmers' Market,,,,,,Main Street City Park,Twin Bridges ,Madison,MT,59754,05/07/2016 to 09/24/2016,Sat: 9:00 AM-12:00 PM;,,,,,,,-112.3310399,45.54426,POINT(45.54426 -112.3310399),,Y,N,N,N,N,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,7/14/16 11:35
1008210,Twin Cities Local Food,http://www.twincitieslocalfood.com,https://www.facebook.com/pages/Twin-Cities-Local-Food/254284154646752,https://twitter.com/tclocalfood,,,www.twincitieslocalfood.com,Weekly pick-ups around the metro,Scott,MN,,01/01/2014 to 12/31/2014,Mon: 12:00 AM-11:30 PM;Tue: 12:00 AM-11:30 PM;Wed: 12:00 AM-9:00 AM;Fri: 6:00 AM-11:30 PM;Sat: 12:00 AM-11:30 PM;Sun: 12:00 AM-11:30 PM;,,,,,,,-93.344065,44.746141,POINT(44.746141 -93.344065),"Faith-based institution (e.g., church, mosque, synagogue, temple)",Y,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,4/22/14 20:38
1005493,Twin City Farmers Market,http://www.twincityfarmersmarket.com,https://www.facebook.com/twincityfarmersmarket,@twincitymarket,,Instagram @twincitymarket; Pinterest,106 Avenue A,Sterling IL,Whiteside,IL,61081,01/04/2014 to 12/01/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-89.697172,41.787255,POINT(41.787255 -89.697172),,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,6/27/16 13:03
1012025,Twin City Farmers' & Artisans' Mid-Week Market,http://www.twincityfarmersmarket.com,https://www.facebook.com/twincityfarmersmarket/,@twincitymarket,,Instagram @twincitymarket; Pinterest,3rd Avenue at Brinks Circle,Sterling,Whiteside,IL,61081,07/12/2016 to 09/27/2016,Tue: 4:00 PM-7:00 PM;,,,,,,,-89.6920681,41.7895169,POINT(41.7895169 -89.6920681),,Y,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,6/27/16 13:17
1009568,Twin Falls Farmers Market,http://www.kmvt.com/news/local/Twin-Falls-Farmers-Market-Doing-Better-Than-Expected-214483731.html,,,,,North College Road,Twin Falls,,ID,83303,,,,,,,,,-114.467,42.5849,POINT(42.5849 -114.467),,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013
1004063,Twin Towns Gardeners' Market,http://www.twintownsmarket.org,https://www.facebook.com/twintownsmarket,,,,8th Street North and 2nd Avenue North,Wahpeton,Richland,ND,58075,07/11/2013 to 09/26/2013,Thu: 4:00 PM-7:00 PM;,,,,,,,-96.611353,46.264669,POINT(46.264669 -96.611353),Private business parking lot,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,4/22/14 15:08
1000969,Twinsburg Farmers Market,http://www.twinsburgivistorcenter.com,,,,,Church Street,Twinsburg,Summit,OH,44087,,,,,,,,,-81.441,41.3121,POINT(41.3121 -81.441),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
1010594,Two Rivers Farmers Market,,https://www.facebook.com/2RiversFarmersMarket,,,,612 Front Street,Grand Tower,Jackson,IL,62942,03/15/2014 to 11/15/2014,Sat: 9:00 AM-12:00 PM;,,,,,,,-89.5047272,37.6300185,POINT(37.6300185 -89.5047272),,Y,N,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,9/17/14 14:18
1006169,Two Rivers Farmers/Crafter Market,http://www.tworiversmainstreet.com,,,,,1710 W Park St.,Two Rivers,Manitowoc,WI,54241,,,,,,,,,-87.568588,44.149219,POINT(44.149219 -87.568588),Other,N,Y,N,Y,N,-,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/17/13 11:14
1008900,Tyler County WV Farmers Market,,https://www.facebook.com/TylerWVFarmersMarket,,,,"Parking Lot of Witschey's, W.Va. 18",Middlebourne,Tyler,WV,26149,06/14/2014 to 09/13/2014,Sat: 9:00 AM-12:00 PM;,,,,,,,-80.904662,39.491108,POINT(39.491108 -80.904662),Private business parking lot,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,4/24/14 15:23
1007173,Tyler Farmers Market Association,,,,,,2112 W. Front St,Tyler,Smith,TX,75702,,,,,,,,,-95.3235,32.3465,POINT(32.3465 -95.3235),,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009
